PN,Descrition,Host PN,CAAC,FAA,EASA,CMM,OEM,MRO
34600010-10,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34600010-14,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34600010-17,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34600010-19,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34600010-23,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34600010-24,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34600010-4,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34600010-6,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34600010-8,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34900004-13,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34900004-16,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34900004-18,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34900004-5,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34900004-7,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34900004-9,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34900005-1,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34900005-2,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34900005-20,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34900006-1,FIRE EXTINGUISHER,,I/R/O,,,26-23-20,PACIFIC,HZ
34600010-25,FIRE EXTINGUSHER,,I/R/O,,,26-23-21,PACIFIC,HZ
34600010-26,FIRE EXTINGUSHER,,I/R/O,,,26-23-21,PACIFIC,HZ
34600010-27,FIRE EXTINGUSHER,,I/R/O,,,26-23-21,PACIFIC,HZ
34600010-28,FIRE EXTINGUSHER,,I/R/O,,,26-23-21,PACIFIC,HZ
34600010-29,FIRE EXTINGUSHER,,I/R/O,,,26-23-21,PACIFIC,HZ
34600010-30,FIRE EXTINGUSHER,,I/R/O,,,26-23-21,PACIFIC,HZ
34600010-36,FIRE EXTINGUSHER,,I/R/O,,,26-23-21,PACIFIC,HZ
34900005-34,FIRE EXTINGUSHER,,I/R/O,,,26-23-23,PACIFIC,HZ
34900005-38,FIRE EXTINGUSHER,,I/R/O,,,26-23-23,PACIFIC,HZ
34900006-35,FIRE EXTINGUSHER,,I/R/O,,,26-23-23,PACIFIC,HZ
34600049-1,FIRE EXTINGUISHER,,I/R/O,,,26-23-42,Meggitt,HZ
34600049-3,FIRE EXTINGUISHER,,I/R/O,,,26-23-42,Meggitt,HZ
34600049-4,FIRE EXTINGUISHER,,I/R/O,,,26-23-42,Meggitt,HZ
34600089-1,FIRE EXTINGUISHER,,I/R/O,,,26-23-42,Meggitt,HZ
34600089-2,FIRE EXTINGUISHER,,I/R/O,,,26-23-42,Meggitt,HZ
74-00,PORTABLE FIRE EXTINGUISHERS,,I/R/O,,,26-24-05,TOTAL,HZ
74-20,PORTABLE FIRE EXTINGUISHERS,,I/R/O,,,26-24-05,TOTAL,HZ
74-21,PORTABLE FIRE EXTINGUISHERS,,I/R/O,,,26-24-05,TOTAL,HZ
74-22,PORTABLE FIRE EXTINGUISHERS,,I/R/O,,,26-24-05,TOTAL,HZ
76-00,PORTABLE FIRE EXTINGUISHERS,,I/R/O,,,26-24-05,TOTAL,HZ
12D1005,VALVE、DRAIN/WATER SYSTEM LAVATORY,,I/R/O,,,38-21-01,ALLEN,HZ
601R43127-1,VALVE、DRAIN/WATER SYSTEM LAVATORY,,I/R/O,,,38-21-01,ALLEN,HZ
7600763,Filter Assembly,,I/R/O,,,38-31-14,ZODIAC,HZ
QA04586,AIR FILTER,,I/R/O,,,38-40-11,AEROSPACE,HZ
284A1801-1,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
284A1801-2,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
284A1801-3,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
284A1801-4,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
1001002-1,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
1001002-2,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
1001002-2B,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
1001002-5B,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
1001002-6B,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
1001002-6E,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
1001002-7B,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
1001002-7D,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
1001002-8,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
1001002-8B,NOSE RADOME,,I/R/O/M,,,53-10-72,BOEING,HZ
D5311047700000,NOSE RADOME,,I/R/O/M,,,53-15-11,AIR BUS,HZ
D5311047700001,NOSE RADOME,,I/R/O/M,,,53-15-11,AIR BUS,HZ
D5311047700002,NOSE RADOME,,I/R/O/M,,,53-15-11,AIR BUS,HZ
D5311047700003,NOSE RADOME,,I/R/O/M,,,53-15-11,AIR BUS,HZ
D5311047700004,NOSE RADOME,,I/R/O/M,,,53-15-11,AIR BUS,HZ
D5311047700005,NOSE RADOME,,I/R/O/M,,,53-15-11,AIR BUS,HZ
D5311047700006,NOSE RADOME,,I/R/O/M,,,53-15-11,AIR BUS,HZ
D5311047700007,NOSE RADOME,,I/R/O/M,,,53-15-11,AIR BUS,HZ
D53132010000,NOSE RADOME,,I/R/O/M,,,53-15-11,AIR BUS,HZ
D53132110000,NOSE RADOME,,I/R/O/M,,,53-15-12,AIR BUS,HZ
D53132210000,NOSE RADOME,,I/R/O/M,,,53-15-12,AIR BUS,HZ
GC219-0504-1,NOSE RADOME,,I/R/O/M,,,53-81-80,BOMBARDIER,HZ
GC219-0504-3,NOSE RADOME,,I/R/O/M,,,53-81-80,BOMBARDIER,HZ
GC219-0504-5,NOSE RADOME,,I/R/O/M,,,53-81-80,BOMBARDIER,HZ
GC219-0504-9,NOSE RADOME,,I/R/O/M,,,53-81-80,BOMBARDIER,HZ
GC219-0504-951,NOSE RADOME,,I/R/O/M,,,53-81-80,BOMBARDIER,HZ
GC219-0504-953,NOSE RADOME,,I/R/O/M,,,53-81-80,BOMBARDIER,HZ
GC219-0504-967,NOSE RADOME,,I/R/O/M,,,53-81-80,BOMBARDIER,HZ
GC219-7504-1,NOSE RADOME,,I/R/O/M,,,53-81-80,BOMBARDIER,HZ
GC219-7504-3,NOSE RADOME,,I/R/O/M,,,53-81-80,BOMBARDIER,HZ
9105A0007-01,TEMPERATURE SENSOR,,I/R,,,21-53-10,LIEBHERR,HZ
54-680,Sleeve/ Adjuster,,I/R,,,32-41-42,GOODRICH,HZ
252-149,Torque Bar,,I/R,,,32-41-75,GOODRICH,HZ
A35229,Torque Bar,,I/R,,,32-42-15,SAFRAN,HZ
20-763,Pin/ Adjuster,,I/R,,,32-42-27,GOODRICH,HZ
54-644,Sleeve/ Adjuster,,I/R,,,32-42-27,GOODRICH,HZ
A35393-11,PIN/ ADJUSTER,,I/R,,,32-47-61,SAFRAN,HZ
A35403,Liner,,I/R,,,32-47-61,SAFRAN,HZ
2612529,KEY,,I/R/O,,,32-49-01/32-40-14,HONEYWELL,HZ
GA32175,Carbon Brake Assembly,,I/R,,,32-49-80,SAFRAN,HZ
GA32175-1,Carbon Brake Assembly,,I/R,,,32-49-80,SAFRAN,HZ
GA32175-2,Carbon Brake Assembly,,I/R,,,32-49-80,SAFRAN,HZ
GA32175-3,Carbon Brake Assembly,,I/R,,,32-49-80,SAFRAN,HZ
GA32187,Carbon Brake Assembly,,I/R,,,32-49-80,SAFRAN,HZ
GA32187-1,Carbon Brake Assembly,,I/R,,,32-49-80,SAFRAN,HZ
R0425-101,LIFE PRESERVER,,I/R/O,,,25-60-20,EAM,HZ
R0425-103,LIFE PRESERVER,,I/R/O,,,25-60-20,EAM,HZ
R0425-105,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425-107,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425-109,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425-111,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425-201,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A101,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A103,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A105,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A107,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A109,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A111,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A113,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A115,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A117,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A119,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A121,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A201,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A301,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A303,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A305,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0425A307,SIX PERSON LIFE RAFT,,I/R/O/M,,,25-60-20,EAM,HZ
R0297-101,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297-103,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297-105,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297-107,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297-109,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297-111,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297-113,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297-115,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A101,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A103,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A105,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A107,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A109,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A111,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A113,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A115,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A117,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A119,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A121,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A123,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A125,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A127,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A129,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A131,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A133,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A135,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0297A301,TWELVE PERSON LIFE RAFT,,I/R/O/M,,,25-60-21,EAM,HZ
R0372-101,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372-103,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372-105,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372-201,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372-203,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A101,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A103,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A105,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A107,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A109,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A111,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A113,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A115,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A117,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A119,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A121,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A123,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A201,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A203,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A301,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A303,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A305,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A307,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A309,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A311,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A313,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
R0372A315,TWENTY FIVE (25) PERSON LIFE RAFT,,I/R/O/M,,,25-60-22,EAM,HZ
GA32187-2,Carbon Brake Assembly,,I/R,,,32-49-80,SAFRAN,HZ
4A3756-3,CHARGED CYLINDER ASSEMBLY,,I/R/O/M,,,25-60-35,GOODRICH,HZ
4A3756-4,CHARGED CYLINDER ASSEMBLY,,I/R/O/M,,,25-60-35,GOODRICH,HZ
4A3756-5,CHARGED CYLINDER ASSEMBLY,,I/R/O/M,,,25-60-35,GOODRICH,HZ
4A3756-6,CHARGED CYLINDER ASSEMBLY,,I/R/O/M,,,25-60-35,GOODRICH,HZ
4A3904-1,CHARGED CYLINDER ASSEMBLY,,I/R/O/M,,,25-60-35,GOODRICH,HZ
4A3904-2,CHARGED CYLINDER ASSEMBLY,,I/R/O/M,,,25-60-35,GOODRICH,HZ
4A3904-3,CHARGED CYLINDER ASSEMBLY,,I/R/O/M,,,25-60-35,GOODRICH,HZ
4A3904-4,CHARGED CYLINDER ASSEMBLY,,I/R/O/M,,,25-60-35,GOODRICH,HZ
4A3904-5,CHARGED CYLINDER ASSEMBLY,,I/R/O/M,,,25-60-35,GOODRICH,HZ
4A3904-6,CHARGED CYLINDER ASSEMBLY,,I/R/O/M,,,25-60-35,GOODRICH,HZ
4A3598-1,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-18,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-19,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-2,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-20,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-21,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-27,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-28,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-29,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-3,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-30,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-31,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-32,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-33,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-34,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-35,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-36,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-37,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-38,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-39,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-4,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-40,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-41,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-42,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-43,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-44,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-45,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-46,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
4A3598-47,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-19,UTC,HZ
5A3274-1,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
5A3274-11,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
5A3274-12,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
5A3274-13,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
5A3274-14,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
5A3274-16,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
5A3274-2,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
5A3274-3,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
5A3274-4,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
5A3274-5,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
5A3274-6,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
5A3274-7,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
5A3274-8,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
5A3274-9,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-62-31,UTC,HZ
D17921-101,6 PERSON LIFERAFT RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-05,Safran,HZ
4A3795-1,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-65-11,UTC,HZ
S462W003-1,RESERVOIR ASSEMBLY,,I/R/O/M,,,25-65-11,UTC,HZ
60592-101,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-17,ZODIAC AEROSPPACE,HZ
60592-103,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-17,ZODIAC AEROSPPACE,HZ
60592-201,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-17,ZODIAC AEROSPPACE,HZ
60592-203,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-17,ZODIAC AEROSPPACE,HZ
D17996-101,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-17,ZODIAC AEROSPPACE,HZ
D18309-101,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-17,ZODIAC AEROSPPACE,HZ
D18309-103,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-17,ZODIAC AEROSPPACE,HZ
D18309-105,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-17,ZODIAC AEROSPPACE,HZ
D18309-115,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-17,ZODIAC AEROSPPACE,HZ
D18309-201,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-17,ZODIAC AEROSPPACE,HZ
D18309-205,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-17,ZODIAC AEROSPPACE,HZ
D18309-305,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-17,ZODIAC AEROSPPACE,HZ
D37080-101,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-17,ZODIAC AEROSPPACE,HZ
61767-101,RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-20,ZODIAC AEROSPPACE,HZ
61767-103,RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-20,ZODIAC AEROSPPACE,HZ
61767-201,RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-20,ZODIAC AEROSPPACE,HZ
61767-203,RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-20,ZODIAC AEROSPPACE,HZ
61768-101,RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-20,ZODIAC AEROSPPACE,HZ
61768-103,RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-20,ZODIAC AEROSPPACE,HZ
61768-201,RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-20,ZODIAC AEROSPPACE,HZ
61768-203,RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-20,ZODIAC AEROSPPACE,HZ
61639-103,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-21,ZODIAC AEROSPPACE,HZ
61639-203,EVACUATION SYSTEMS RESERVOIR AND VALVE ASSEMBLY,,I/R/O/M,,,25-65-21,ZODIAC AEROSPPACE,HZ
62538-103,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62538-105,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62538-107,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62538-109,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62538-111,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62538-115,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62538-117,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62538-119,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62539-104,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62539-106,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62539-108,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62539-110,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62539-112,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62539-116,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62539-118,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62539-120,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62540-201,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62540-203,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62540-301,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62540-401,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
62540-403,RESERVOIR AND VALVE INFLATION ASSEMBLY,,I/R/O/M,,,25-65-22,ZODIAC AEROSPPACE,HZ
